,ID_001,ID_002,ID_003,ID_004,ID_005,ID_006,ID_007,ID_008,ID_009,ID_010,ID_011,ID_012,ID_013,ID_014,ID_015,ID_016,ID_017,ID_018,ID_019,ID_020,ID_021,ID_022,ID_023,ID_024,ID_025,ID_026,ID_027,ID_028,ID_029,ID_030,ID_031,ID_032,ID_033,ID_034,ID_035,ID_036,ID_037,ID_038,ID_039,ID_040,ID_041,ID_042,ID_043,ID_044,ID_045,ID_046,ID_047,ID_048,ID_049,ID_050,ID_051,ID_052,ID_053,ID_054,ID_055,ID_056,ID_057,ID_058,ID_059,ID_060,ID_061,ID_062,ID_063,ID_064,ID_065,ID_066,ID_067,ID_068,ID_069,ID_070,ID_071,ID_072,ID_073,ID_074,ID_075,ID_076,ID_077,ID_078,ID_079,ID_080,ID_081,ID_082,ID_083,ID_084,ID_085,ID_086,ID_087,ID_088,ID_089,ID_090,ID_091,ID_092,ID_093,ID_094,ID_095,ID_096,ID_097,ID_098,ID_099,ID_100,ID_101,ID_102,ID_103,ID_104,ID_105,ID_106,ID_107,ID_108,ID_109,ID_110,ID_111,ID_112,ID_113,ID_114,ID_115,ID_116,ID_117,ID_118,ID_119,ID_120
ID_001,1.0541219066355103,-0.0068579532248766485,-0.044118472665014,0.048416178392343356,-0.01662185584632552,0.02461877166385232,-0.05837497860549251,0.04210633547916694,-0.04195283577772383,-0.016845282940296122,-0.0010225652710838453,-0.024372683446572698,0.0012934061603703077,-0.015211551507363858,-0.01928472761718374,0.051690261765486155,-0.03239522711545563,-0.01025978211849662,-0.021764333734932965,-0.0057127661184685945,-0.06451525618059273,0.0014036025016159143,-0.04579031742067789,-0.033518197890567855,0.07479592254049298,0.0647264714022639,-0.06610907795374595,-0.023274119904836507,0.00883900168726101,-0.027458762791959957,-0.040692970125819496,-0.008096060998317176,0.013220778921914596,0.037532212815183,-0.05141342704755873,0.024448388588065462,-0.019450112768664256,-0.026693475138184257,-0.051156738523434366,0.01306095162454866,-0.09329506072672167,-0.005404973768588641,0.07480713117672172,0.059410203740950775,0.02651387991891612,0.023467138871791974,-0.043217691283665385,-0.037907906808671246,0.0036768976402879977,0.00876882054209242,0.02666930992251734,-0.005860493215992096,-0.032428936132792296,0.01112902347795704,0.022498427225219844,-0.05907254479632307,0.017264319547777407,-0.04346868860967034,-0.012984666662815433,0.03276510358180248,0.022586796834195292,0.03915861278085102,-0.028339872757698188,-0.030843052563768857,0.01877764826916741,-0.040741117307695314,-0.037869767698397,-0.012078071200373732,0.025891888008591456,0.0422893156429411,0.054140423762765684,-0.05869348895043306,0.04776940850175722,-0.007475369632981384,0.09599333616448723,-0.029175916668739005,0.06283970062649843,-0.03137940425186686,0.017703343987142687,0.1104590999452548,-0.04065720681041355,0.1116726607625544,-0.058307313837806574,0.07369951348935212,0.08231439869040051,-0.027324689851727476,0.019863332239407765,0.0393825216740074,0.10815390004805127,0.05165412889649676,-0.0854938244132731,0.026482999791302225,-0.014832840302259837,-0.03015336323123774,0.03523705030011019,0.012769047135452292,0.10965027427360112,-0.05245681877183425,-0.023080205183538087,0.07523627674918966,0.03482285831350093,0.003038825336181732,0.022512731191126473,-0.09788717934986743,0.04335874009475529,0.013187583984382571,0.08200152486294765,-0.019724664628807804,0.05847019942553565,-0.041566764493697166,-0.06904027322801487,-0.021399108833124313,-0.005281420076573392,0.01584590779677257,0.08386147336516389,0.07088209504232801,0.04672521363933765,-0.033066436322163516,0.0032632763941897736,0.043952374075941915
ID_002,-0.0068579532248766485,1.0489334999306568,-0.010058627307208683,0.00458617024090488,-0.07419713226410114,-0.06502879737537669,-0.0059881088925709605,-0.015468940938608683,0.037924570467872,0.008051050239951079,-0.017362036889847957,-0.04529391115411592,-0.005882553280835802,0.04175707429433673,0.03310214209573777,0.007860253614047673,-0.021244162201545517,0.0008912827954134835,-0.006031512732243792,0.010020054884220598,-0.039618923000345384,0.0033911552379679603,0.029505332736138926,-0.07734820604200633,-0.010269890409956942,-0.0020123171930697395,-0.08244854957251013,0.0382762619856431,-0.03957276255295646,-0.016307697878049816,0.01627565567588115,-0.06108958132731372,-0.016863960963186733,-0.12542345364451069,0.07886329617460672,-0.03312688782971016,-0.06328012092010273,-0.015542410224274165,0.028720667722161464,-0.053677836970785035,-0.11879804452304397,0.09279945683212337,0.04014063520284129,-0.01191034094316199,-0.031061396498859507,-0.024944625368425576,-0.032066626369755304,-0.109228451492784,-0.003499061800918085,-0.007570651076671793,-0.05381474693915346,0.005290571697918082,0.05661198229036167,-0.01895571640714431,-0.03965860528133487,-0.057084992059971015,-0.03572920078121918,-0.009408843251864966,-0.015578870015242476,0.039334412406933555,-0.034988479583580305,-8.963928180839955e-05,0.05611928957667669,0.11317893892473362,0.05741924971575185,-0.11206166199180809,0.02368061419208259,0.06321757895644303,0.0003889042122691989,0.00304106358028169,0.010310415611327204,0.0028568929400466223,0.031429936882993045,-0.01465132907418746,0.06590859627938596,0.04153797739929875,0.04191847291895529,-0.07979116849208434,0.07009021370006427,0.020811530906025864,-0.08448721496185196,-0.03295598134202315,-0.05631976110145461,0.05736004187058792,-0.08064126776929323,0.07087974074898454,0.07683195804110843,-0.013610998654989152,0.032251599275159505,-0.12504680582953415,-0.01936168643401433,-0.04941930098158958,-0.017427043654686898,0.022233506481683787,-0.026919982206444395,-0.012733936660869983,0.033747973500709454,-0.04588750994670319,0.024724908440604425,-0.018993048378818322,-0.05482471072572799,0.04626218287154522,-0.0762983500256606,0.027807787783518882,-0.08294287765470611,0.028920404987071723,-0.03055482462017659,-0.05897291669146716,-0.012850345258576944,0.061219422195793835,0.038327669550255274,0.08138707785636679,0.019614913103673817,-0.10587395386390973,-0.07451243700575083,-0.02792898617445904,0.02122222984301542,0.08346501863366462,0.04648663392955322,-0.009041146253054624
ID_003,-0.044118472665014,-0.010058627307208683,1.0431388023820678,-0.06932839790946486,0.05806732358058626,0.007672829315183131,-0.020339847888813083,-0.02065716775729271,0.03273634364918796,-0.024627713111407254,-0.017968507619752935,-0.00466457708500947,0.02558326861071251,-0.06422978647748637,-0.03164891387707387,-0.015654997559752554,0.023966927956339968,-0.004296944023270534,-0.0020562273733697404,0.027740608509431806,-0.008153101108797063,-0.08885043726751807,0.04722588636135012,-0.022973603706562724,0.034941199747928565,-0.020945812278090982,-0.005165166793171254,0.005597498634284798,-0.07225152590431484,-0.01691416860795481,-0.020984863764256234,0.09866541105004793,0.06958293399371018,-0.011486022154939449,0.05992980108958547,0.0166659584169544,0.018585017948015176,0.06632272864384366,0.000623660459582239,-0.00846674681289953,0.004302899144085379,0.09219298610221839,-0.015446908592412269,-0.030843836028183136,-0.07290367202777594,-0.007224071743214384,0.04063500032080448,-0.004454532180770885,0.014221491824293133,0.08803975605778329,0.055540928461638696,-0.013642923387103021,-0.021884341948787144,-0.028725699314607424,-0.05859210036635603,-0.01645565799086457,-0.036335671511124164,-0.028342338336886156,-0.04367587727782173,0.024982673410691464,0.04229490319575853,-0.0465136708995038,-0.04070405901758832,-0.024880214468542737,-0.08980341585508268,0.006457525586542172,-0.013579905248054726,0.016793547338747588,0.036436482192596605,-0.006728919327181407,0.028030969236538413,0.0022504222101416144,-0.024157606912260526,0.03972327326125613,0.019484564661690507,-0.03695834683985006,0.036730246100271195,0.024982750819928748,-0.01298786662786358,0.0935131575965856,-0.04843963698152461,-0.024398939894370024,-0.020272183121127166,-0.02113628236856085,-0.003357884989954372,0.010710440864951935,0.034989682512192005,0.008691311059001118,0.0866262016106031,0.0942710157019552,0.11748452549945211,0.01870056962019114,-0.040942294828487096,0.026208791840557813,-3.591640367513056e-05,-0.017922163479554006,-0.012676058116986003,-0.05107573676538724,-0.11333424495267203,0.035381553956625234,-0.02335888883417965,0.027328687786524027,-0.017341991601437935,-0.07359731689952516,-0.07896759229583197,0.0237321781683877,-0.021997783172523464,0.032055734354208776,0.009451964455413315,0.010213634489319367,-0.008096362067440173,0.021217777972334186,0.023590198462547923,-0.06982637588358236,0.007352701862367055,0.03560912833854265,-0.025201801774680073,0.004968694394515893,0.0321348949333111,0.017842919549714696
ID_004,0.048416178392343356,0.00458617024090488,-0.06932839790946486,0.9441392269924812,-0.014341244558102099,0.013154114685738549,-0.08358490384994335,0.0947862637439598,0.0153088485758482,0.017507620969380553,-0.08121356358088323,0.06954304961723175,0.026482797892488884,-0.07707552546204714,-0.01700411632896032,0.01731682434347719,0.05235699377079062,0.060747170501412456,-0.1248641124886277,0.005731357347312939,-0.011835327915799717,0.017429482056176508,-0.0206009256885592,-0.017492318336007232,-0.005395075769306468,0.03035303398025496,-0.0271744179552901,-0.034738776882950226,-0.007207411379631742,0.04812994591672825,0.04864100684920594,0.07207440379915005,-0.025734414588873402,0.05355809236974362,0.01959352557235048,-0.03283382927783872,-0.012587745391661792,-0.10230271735920471,0.038177238451591,-0.06254829059647171,-0.04519688855070775,0.0014573936084138392,0.07708774246494507,-0.04368957501274393,0.04712151556225574,-0.01090629855021702,0.01404399306990661,0.05142607016635412,0.05635682590508095,-0.066840421678928,-0.058103444476061125,0.05598294722635907,-0.020984812667010768,0.0317366591212966,0.03394255069100134,-0.03846490915298343,-0.0033638496078944075,-0.013697540788772567,0.04885877377953561,0.016718690514909703,0.061521456832651075,0.009366931447621098,-0.02147750538069571,-0.06521648998577778,0.03022177173494902,0.0394293474897719,0.0010648923000587992,0.022274832709303024,-0.026808573768533687,-0.06539221919953264,0.0014399619856405078,0.003149951491918008,0.013395971079748274,-0.018940026611095093,-0.011688198677986442,0.04641279203994921,0.03304801929326858,0.0029734996578099702,-0.0029248251685290963,-0.024712971429893215,-0.006304302900736784,-0.06015345932282601,-0.03311792210568795,0.05307134433368033,-0.0024583557081779388,0.01619172623550738,0.026725699616410265,-0.04080847663579206,0.08294397480360037,-0.02853686941330268,0.003840152561752319,0.05625414761219989,-0.09044208252328029,-0.023290995854235285,-0.008299899299456893,0.015049658423675734,-0.03468530927910487,0.07353120691342345,-0.025381349984093683,0.1004256684813084,0.03252171351294532,0.04655524142341661,0.06602914727836139,-0.04520725108507449,-0.07348630692527655,-0.0028588290825101643,0.05220984352971769,-0.022025809429363406,-0.017139042795484585,-0.057613177560589965,0.029457215924568597,-0.005373229278563729,0.03823499601066144,0.054780567795228344,0.031161011588038703,-0.018472415445029526,0.021515288394886794,-0.06285811765539345,0.07427022901409892,-0.022493355967520362
ID_005,-0.01662185584632552,-0.07419713226410114,0.05806732358058626,-0.014341244558102099,1.0248239385989797,-0.02439338302025599,0.039229061551328735,-0.06646864835906899,-0.026820405218925477,0.00745065979606033,-0.02712593951129685,0.05948608844391136,-0.08437279723397036,-0.07338721836903031,-0.08204215056762917,-0.056884722072749784,-0.05849860135566868,0.004872648440301758,-0.09368526886293652,-0.022652628181123496,-0.04021931344423623,-0.006372747383480932,0.11595830797904992,0.02743179355602096,0.05327430438905891,-0.002612707636960568,-0.0005773304183779899,0.06974816416320566,0.028553188334838425,0.01974596038829177,-0.048469320010916285,0.03452690609315553,0.037516721658271045,0.0939004481729928,0.0003730522214720998,0.012090282614189499,0.06899041521059883,0.002184223686951248,0.04644730163338689,-0.031369446970780576,0.03638127205155288,0.05096326158922113,-0.05667663310540955,0.010398049056842487,-0.0041712504100759485,0.07983537422960171,-0.08306633379021561,0.08718666988082435,-0.054498769221378404,0.000992470656995493,0.023474716126199578,-0.08236318443277457,-0.0035512373076567786,-0.04704664338370926,0.005558565162564874,0.047695007538056326,0.01406972575145957,-0.0008457215181976084,-0.05283330916936563,0.06164280240693804,0.02855571521543557,-0.005271785814478236,-0.004043930021341715,-0.029455890271307586,-0.016489238148603685,-0.025608686748896957,0.0001714433042966274,0.01679962762476181,0.00437026985715745,0.06658525837929755,0.005128269078657377,0.00683825858493486,0.04915657079421843,0.0443111096360494,-0.06298096465031816,-0.055279290908952054,0.03673632638628544,0.015825318928384895,-0.02672705460818653,0.02021114046213509,0.001965760281059112,-0.019811103519576774,-0.04317488327900824,0.02926911489402289,-0.03542409732539346,0.0015530089734080356,0.0029234701767528485,-0.01879314518765898,-0.014166352056521753,-0.029430318409064855,0.03960075227622253,-0.05918320360303846,0.004881346345317583,-0.010439176583660325,0.02746070041501334,-0.03166135145987699,-0.08597807525143662,-0.04190614430181494,0.01954276190793459,0.012478853798744225,0.049955288872299324,-0.06888210979182184,0.014736381306029637,0.059279689961081385,0.03558239020965844,-0.06331510723239997,-0.03573697115284638,0.009153034196327783,-0.09134058921171158,-0.05392487046757311,-0.08598013529066975,-0.04292072698455831,-0.031384794316786466,0.05388711879946617,0.025685806503497405,-0.06518342532858216,0.025203595487903647,0.03246531121320437,0.05046799957444153,-0.08294963411741016
ID_006,0.02461877166385232,-0.06502879737537669,0.007672829315183131,0.013154114685738549,-0.02439338302025599,1.0156700718437546,-0.06156474969064396,0.02975305221645738,-0.0817966555731077,-0.0017080296703314327,0.009532931910101915,-0.055052991064398454,-0.029386901457455445,-0.02756483477007337,0.0141795500078972,0.03475522241399755,0.02855958704229961,-0.05468535800265948,0.05751750477793844,0.027751511506612377,-0.01730571028917459,-0.015531436849872718,0.07014556980242592,-0.055034993330835495,0.021206834478771967,0.015719139429321963,0.01775451664790456,0.028517182075360588,0.04688503540112102,0.033496051365795296,0.02484360012071483,-0.03877636861614289,0.06501208090211173,0.04808770999636871,-0.03169441768881485,0.0533309101243673,-0.05471217647526901,-0.06653729493356811,0.018961587811878976,-0.04052813643717231,0.050131363029056415,-0.026921769208856288,-0.038344786039126916,-0.0033423964983283305,-0.013329939876467713,0.04318614823053575,-0.018916925836142556,-0.022770653538706463,-0.04533043433265391,-0.0356567553420705,0.046388319281261185,0.06883958920810038,0.0010353414922886779,0.00793925239280559,0.06054446093907983,0.05686334242678077,0.009492792373846913,0.03123139381442204,0.05255190358371882,0.01124830814153484,0.08354161099195052,-0.019012231369649,0.009706160956161785,-0.029451067560141216,-0.01190265934865828,0.01105018467250179,-0.027314270517211286,0.03971323077982342,0.022702116923440038,-0.034208552862675115,-0.03152095692040864,0.03433361782877559,-0.03331021609263802,-0.028992165073249036,-0.06297614193915185,-0.018620419487553264,-0.00449465570155963,0.03873892208344651,-0.01297696363068302,-0.016438085536930932,-0.062174002250681225,-0.02438803689718944,0.011811012497506719,-0.007380111105043149,-0.0537462989693433,-0.04884148529199513,-0.056634536266208416,-0.06002412727550405,0.017910763276097984,0.0347190895450082,-0.03828427852185495,-0.022524332181639704,-0.06842192836398082,-0.005852597783714903,0.004556742682284492,0.014161032139079908,0.005661869235310752,0.013079751474700018,-0.049178756712584766,0.017065432598689652,-0.032511498014557175,-0.027641482281643998,-0.0631486494920478,0.004303439606899241,-0.014812104055744756,-0.06789204061001265,0.0055036563573313945,0.03206663735138937,0.00029935527503578593,-0.0035207307798372067,0.005659809196077517,-0.015425367740717622,0.0510916379924028,-0.028579668087390295,-0.024708687761905702,0.003547738714269913,-0.04351792313261574,0.014143109569254556,-0.022835275134856906,0.04076260299079045
ID_007,-0.05837497860549251,-0.0059881088925709605,-0.020339847888813083,-0.08358490384994335,0.039229061551328735,-0.06156474969064396,0.9688082296133199,-0.0028413810763178453,0.1101149594842904,-0.011393682519211473,0.022756059505117145,0.017732965684744393,0.01590851875901315,0.05438463415662755,-0.02757839546243615,0.052560106097791784,-0.008616602339254719,0.01810059874648338,0.02492307148516322,-0.05066048267395337,-0.03157311922683368,0.03434573945537494,0.032969380420871656,-0.02348484138070402,-0.03429637925789851,0.010615242669221023,0.0034871077102454785,0.005086260960143448,-0.013199934424328546,-0.0861517476137819,-0.04898663797107187,-0.007226216666011488,0.004927111076662164,-0.06239657680565033,-0.032216558360136774,-0.03882635232253551,0.013492024185094745,0.07955675923603954,0.00011242278544087166,-0.04105027710849422,0.13666258804453646,0.02295540709639137,0.029859414621236882,-0.04968209805744069,0.04571074860633802,0.08389981235822525,0.00805147002520988,0.031688278855320204,0.00912849806137272,-0.02243362774705527,-0.027441918810525517,0.017918131560208956,0.023421981264861988,-0.020073424811190607,-0.0453580697741602,0.0425959334891217,0.045624700412757395,0.016963984876762983,-0.04418711495196311,0.019889679647771046,0.05094717769917527,-0.10658773772777284,0.02751104463995608,-0.020809696053905063,0.001320468246356892,-0.016962492531494393,-0.09656275252021897,0.0620998705523967,-0.03738285290200951,-0.011821913090101829,0.02293797547361804,0.03381147715745361,-0.05674113720785521,-0.05242308618846619,-0.0772435508768109,-0.03288782842521238,-0.04625260117189298,0.0015627327018921545,0.05064548094090175,0.07467489556732805,0.1572281493393912,0.007162115052941962,-0.057437469505500924,-0.03081103222026023,-0.05885019572944432,0.0422714958122639,-0.05257492084875128,-0.03305573141415169,-0.04217420654935162,-0.03911114854677853,-0.011315882660502593,0.004444063679712664,0.022691052740278217,0.044024578521532715,0.10483323596410153,-0.02759691333125345,-0.03151432014624352,0.03546639124727336,-0.0038833364961161736,0.011961535838588657,0.003620410024353277,-0.0006730864202916373,-0.008689717098021188,-0.023709237597096956,-0.03366126908218285,-0.01801486430476506,0.009563271774788534,0.026962740591288403,-0.05062210237285563,0.009702396815178019,-0.06817042889570915,-0.015947508412039582,0.06431476558741797,0.012133996040299206,0.02058673245456286,-0.051955475022400596,-0.057785332070274795,0.01820272498671167,-0.018775659717399754,0.012749925786794269
ID_008,0.04210633547916694,-0.015468940938608683,-0.02065716775729271,0.0947862637439598,-0.06646864835906899,0.02975305221645738,-0.0028413810763178453,0.9452648094324654,0.02274427392900893,0.08450587547666893,0.027020495725416566,-0.019238402893967582,0.011009442801754485,-0.02840429530987494,-0.014150447064578681,-0.021065311191152583,-0.05475148309552486,-0.03261603809856578,-0.030375321448665008,-0.0005784855658634578,0.009345365703698167,0.03861017567567437,0.009743280108496783,0.04950593617128111,0.052439666560423745,-0.017192613731932878,-0.0059937243357922375,0.06433177024579145,0.041463818772540365,0.005166054293319496,0.0652399443799247,0.05201929261963657,-0.05037128185716603,-0.06271389667412998,-0.023370366051058314,-0.062052452634910424,0.0269199725829523,-0.01697743849680014,-0.04602245797082924,-0.023040572621857686,-0.024016194931209836,-0.01859771757109979,-0.016275466135033247,-0.02709063748202507,-0.005005888238711158,-0.03096140972973054,-0.024338142464723152,0.00846217854294536,0.027138202548009277,-0.03191445979309299,-0.02775923867900514,0.0038555434253921906,0.013941149218824259,0.07582613318468975,-0.027348365287523636,-0.08142880077639222,0.004071575745266316,-0.015425627613169972,-0.03075916655410562,-0.06289924981873146,0.02313932129802135,0.07178342986613027,-0.014042080027534973,0.00636352061028964,0.065147733620784,-0.0630973732877645,0.02682734200833573,0.02054674588490564,0.0585167050938709,-0.0029757207810233357,0.0363659238714755,0.033494157288973994,-0.043313188809997696,-0.061903918234503925,0.02781951929662761,-0.0057146117610177025,0.0038293959361969357,0.014990681099749735,0.01825586845096879,0.04228528307739519,-0.017195901902692223,-0.02064574134821202,0.04762560066793753,0.07425203795317811,-0.008768198621354384,-0.0038633849440061784,-0.011656435918219495,0.012444509605159167,0.035398327091412544,0.015552604650090455,0.04792962662514541,-0.0554360853428946,-0.04635260845988713,0.029961990386715914,0.08160713565172674,-0.0004236966670587711,0.04147645740574159,-0.010668489508996773,-0.05001821725238631,-0.020428076651344287,0.026211870599768868,-0.0009904062887712355,0.023065255654952554,-0.04235358182069275,0.07140180109125566,-0.08247676941615138,0.013827707995087956,-0.01917214016498173,0.045277455623024675,-0.045595996118650166,0.023147373011392174,0.015807464340934135,0.05941568963015929,-0.043164396893528995,0.006524144319746081,0.030198814707142654,0.024368957659268456,0.04995769773968539,-0.042001760029774654,0.04450489853976799
ID_009,-0.04195283577772383,0.037924570467872,0.03273634364918796,0.0153088485758482,-0.026820405218925477,-0.0817966555731077,0.1101149594842904,0.02274427392900893,0.9420896861147299,-0.04537085666801228,0.007105909711432484,-0.01624420846405644,-0.018068655389787715,-0.011664832613626663,0.01175252780922776,-0.0363981411163576,0.05820485746508351,0.011613961130356822,0.013854677780257587,-0.052565364201300875,-0.0014057081327278314,0.023277345750469376,0.01273747453840794,0.043336618423634156,-0.01787423643012986,0.013292117230652534,-0.021326554260997253,-0.02430915709987831,0.05362152538000967,0.0035784926344515993,-0.04630976340964028,-0.004549342104579967,-0.01988655089458058,0.06398771215281544,0.020859633177864267,-0.031567721672324925,0.007005386568968186,-0.00940148797810991,0.05318861432344194,0.01660767051828592,0.0385408286528289,0.007305257302706701,0.03253628918266835,-0.028678199140892997,0.03464235490143238,-0.03713072747737749,-0.00759867976847484,-0.03894294400371307,-0.024848676087428113,-0.010593241008065588,0.007307248372359359,-0.02064079867737098,-0.047209241594171246,-0.06321411113754946,-0.019772414768833454,-0.014290021103574422,-0.015843010268717813,-0.026176701449595968,-0.014019703857857288,-0.0003422262346926819,-0.07008336213642752,-0.012275741390760351,-0.06144720257419336,0.023102983306537907,0.05439665978435804,0.013204918562611433,0.011494512083130678,0.06477674511382824,0.001948070369654432,-0.009145038528670314,0.02103309394627051,0.027324839541327067,-0.04490075046886553,-0.03600094336069748,-0.05623965196026312,-0.03479270995255985,-0.0389939705216824,-0.01866917318057151,0.03041357505843803,0.09567879448387573,0.05452463385890466,0.08314708703483827,-0.018106546233836972,-0.06478820636906114,-0.0011922481026641907,0.05411188255125353,-0.03157102193220358,0.02002046012384934,-0.03949733198792003,-0.027270761807788847,-0.004057252010291995,0.020866206507481333,0.007040902946593555,0.04211969699418517,0.047947281371405547,0.04380630256186382,-0.010510421229695822,-0.026001319434201788,0.02170231850921055,0.042128946932694505,-0.007447983680552297,0.08447539773916278,-0.05183040342438011,0.029366953940904085,-0.01723912625441418,0.057970107677131205,-0.0060868780188961585,0.02047610297516186,-0.006709423012412692,0.035288051820504776,-0.047166529979161424,0.05545570748107773,0.002847054905942822,0.03771965104562594,0.027845363104773434,-0.030951576105852856,-0.05510845750884325,0.016297843459364164,0.025137019643043174,-0.07162656533857611
ID_010,-0.016845282940296122,0.008051050239951079,-0.024627713111407254,0.017507620969380553,0.00745065979606033,-0.0017080296703314327,-0.011393682519211473,0.08450587547666893,-0.04537085666801228,1.0152135722334805,-0.036512878782825595,-0.06444475304709353,0.016202409625198044,-0.08277415764055902,-0.03186626068503032,0.029945216520081457,-0.008322711473069847,-0.05491360780779649,-0.08016342769057004,-0.018294299186315113,-0.03586098444942783,0.06213016685423411,-0.049208338310966354,-0.04609973095841442,-0.05232951274682982,0.03381791397930118,-0.04203656231136013,-0.0175286286175669,0.03291151732964682,0.010359021116763022,0.00628832596046161,0.029721722910405785,0.06020207500819568,-0.0025398567853378326,-0.009013887050056653,-0.01104192492367636,-0.02744988974773176,0.05236011356955014,-0.04082949114738568,-0.0774104349525417,-0.05089552072921965,-0.05922231163544664,0.02098979330986364,0.014756378051650873,0.036841127294964804,0.03837614233661968,-0.0008181512861633795,0.004491633188830797,0.009422388927557621,-0.008394468614533246,-0.05005680838823586,-0.004696758017501409,-0.0725010057333132,0.00771100258766858,-0.035900666730417245,-0.0075094926212629295,0.023009810835046985,0.040166656186843126,0.08439594640003518,0.07058288749052542,0.010005263766348714,0.02199532362422542,-0.01343086929287043,-0.029679317365278252,0.00161435911254181,0.08413003228782956,-0.004633739878453104,-0.029241360356999372,0.03621913538464013,0.011380758219978346,0.0003230858959076528,0.015778343668522314,0.08558719241048016,-0.04754743923350224,-0.017386830856498336,-0.055502718002922696,-0.03221344203937093,0.05225594054464664,-0.017786969524599093,-0.01208457925328888,-0.062402252055818265,-0.024616286702326507,0.02990978704748588,0.10693554130929604,0.001006524290868238,-0.05365149118591118,-0.011045225183554983,0.03596450078371895,0.09099061089142571,-0.02507198941425649,0.048540837359809914,0.04597375934490902,-0.031996129458885456,-0.028989628032747166,-0.02316204365552682,0.027678050600280012,-0.012893404924942514,-0.08336537619479722,0.05597338352419631,-0.07021618289324932,0.02224132524565439,0.06376538968879987,0.032839978567175146,0.04531099460077361,0.012450182671792511,0.0006060509165360166,0.0006936504634153213,-0.02314268551909624,-0.02741943106277554,-0.01749424885131141,0.005431559390940538,-0.0019083492795175397,0.08751743689749798,0.026173155172821264,-0.0157734253894846,0.0674640741520396,-0.011673880316299396,0.00016959149778036345,-0.018481768851214865,0.031370841008095354
