field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-01,-1.27,3.64,-3.38,2.94,4.87,73.43,6.43
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-02,-0.28,4.16,-3.06,0.06,7.0,85.4,2.23
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-03,0.98,8.83,-3.43,0.03,8.83,84.72,2.76
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-04,3.29,10.06,-0.91,0.01,11.17,70.65,5.01
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-05,3.19,9.99,-1.89,0.0,8.5,75.64,5.79
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-06,2.87,6.74,0.57,0.1,6.84,88.61,5.76
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-07,1.23,6.62,-4.18,0.05,3.04,84.83,3.64
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-08,-0.6,4.59,-4.11,0.0,4.97,77.2,2.05
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-09,-0.34,5.27,-3.14,0.0,7.78,77.83,1.62
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-10,-0.66,4.46,-3.21,0.0,9.11,80.96,2.87
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-11,0.16,8.13,-4.49,0.0,11.78,77.04,3.81
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-12,1.43,11.48,-4.3,0.0,12.23,69.22,3.81
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-13,3.72,12.99,-3.45,0.0,11.31,63.42,4.3
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-14,6.56,10.28,1.58,0.01,11.66,41.54,10.31
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-15,1.33,3.34,-1.73,0.0,5.08,51.18,11.36
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-16,-0.51,5.59,-4.51,0.0,9.92,66.25,4.12
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-17,1.9,8.73,-2.62,0.0,12.61,63.6,5.86
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-18,3.08,11.2,-1.68,0.0,8.78,63.96,4.31
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-19,1.34,7.25,-3.04,0.0,8.87,65.47,3.94
osm-1177630014,37.78251076512564,-97.62007264815288,2021-01-20,3.47,11.72,-2.17,0.0,8.3,62.02,5.39
